id,bim360_account_id,name,start_date,end_date,type,value,currency,status,job_number,address_line1,address_line2,city,state_or_province,postal_code,country,timezone,construction_type,contract_type,business_unit_id,last_sign_in,created_at
307184a0-cd35-4f09-ae05-42186cbc8f58,49df69ab-c266-4d49-951c-031b16f7a31f,10102684_CENTENE - SD1 - WEST GARAGE,Fri Jun 15 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Feb 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Parking Structure / Garage,,USD,archived,10102684,,,,,,US,America/Chicago,,,,Thu Mar 28 2019 19:23:05 GMT+0000 (Coordinated Universal Time),Fri Jun 15 2018 17:41:21 GMT+0000 (Coordinated Universal Time)
aa3d8583-969c-437c-8469-b136d7927d10,49df69ab-c266-4d49-951c-031b16f7a31f,10102045_Central Campus Health Center,Mon Nov 30 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Wed May 30 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Medical Office,90000000,USD,archived,10102733,1901 W. Harrison Street,,Chicago,IL,60612,US,America/Chicago,New Construction,IPD,1f3be48b-1eef-11e3-89a6-02cc3afa57bd,Wed Jan 29 2020 16:48:58 GMT+0000 (Coordinated Universal Time),Tue Jan 26 2016 18:24:52 GMT+0000 (Coordinated Universal Time)
876ef34f-b69e-4a82-884c-559cbcc45cd5,49df69ab-c266-4d49-951c-031b16f7a31f,test project 1,Mon Apr 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Apr 01 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Education Facility,,USD,archived,,,,,,,US,America/New_York,,,,,Mon Apr 01 2019 14:17:15 GMT+0000 (Coordinated Universal Time)
e1b87d21-aef7-4fad-a518-491a4f681463,49df69ab-c266-4d49-951c-031b16f7a31f,00-03925.258-000_SP_Sproul_Hall,Wed May 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jun 30 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Dormitory,55000000,USD,active,10103710.258,Sproul Hall,,University Park,PA,16802,US,America/New_York,Renovation,Design-Bid,35932d9f-1eee-11e3-89a6-02cc3afa57bd,,Wed Feb 13 2019 13:39:23 GMT+0000 (Coordinated Universal Time)
b5aba093-0334-4ce7-8c36-c99799275d28,49df69ab-c266-4d49-951c-031b16f7a31f,Rafco Properties TI,Tue May 26 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 01 2115 00:00:00 GMT+0000 (Coordinated Universal Time),Office & Bank Buildings,700000,USD,archived,,"7700 Forsyth Boulevard, Suite 1030",,Clayton,MO,63105,US,America/Chicago,,,c90a5237-c3d5-11e2-a4be-02cc3afa57bd,Thu Jun 29 2017 18:53:26 GMT+0000 (Coordinated Universal Time),Thu Aug 27 2015 03:02:47 GMT+0000 (Coordinated Universal Time)
f70e205e-5a30-4b33-a401-26ca36efdcb1,49df69ab-c266-4d49-951c-031b16f7a31f,Kaw Point Industrial Park,Wed Apr 15 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 01 2115 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouses,12373892,USD,archived,,1401 Fairfax Trafficway,,Kansas City,MO,66102,US,America/Chicago,,,39f43f7d-1eee-11e3-89a6-02cc3afa57bd,,Thu Aug 27 2015 03:03:32 GMT+0000 (Coordinated Universal Time)
74a8f627-6ec5-4c7c-8d48-ed5a75d41b60,49df69ab-c266-4d49-951c-031b16f7a31f,00-03925.246-000_GH_Geary_Hall,Wed May 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jun 30 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Dormitory,55000000,USD,active,10103710.246,Geary Hall,,University Park,PA,16802,US,America/New_York,Renovation,Design-Bid,35932d9f-1eee-11e3-89a6-02cc3afa57bd,,Wed Feb 13 2019 13:54:48 GMT+0000 (Coordinated Universal Time)
922e2703-1c37-4e89-97c0-d3868e8bff87,49df69ab-c266-4d49-951c-031b16f7a31f,10102944-SCAD Atlanta Springhouse,Fri Sep 01 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Sep 01 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Dormitory,60000000,USD,archived,10102944,,,,,,US,America/New_York,New Construction,Design-Bid-Build,35932d9f-1eee-11e3-89a6-02cc3afa57bd,Tue Sep 19 2017 12:31:04 GMT+0000 (Coordinated Universal Time),Tue Sep 12 2017 22:06:00 GMT+0000 (Coordinated Universal Time)
9e99a873-6b3f-4eb6-8679-cc79f3398ccb,49df69ab-c266-4d49-951c-031b16f7a31f,BF0104339-Mercedes,Thu Nov 01 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Sun Nov 01 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Manufacturing / Factory,140000000,USD,active,BF0104339,,,,,,US,America/Chicago,New Construction,Design-Bid,869871b3-ac33-4a98-ab47-0ede0ba28d1c,,Wed Nov 28 2018 22:23:14 GMT+0000 (Coordinated Universal Time)
e7a44635-06e1-4edf-b180-9149bd193bc0,49df69ab-c266-4d49-951c-031b16f7a31f,Project Tango - Pick Mod Expansion,Sat Dec 15 2012 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 01 2115 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouses,2000000,USD,archived,,900 Patrol Road,,Jeffersonville,IN,47130,US,America/Chicago,,,,,Thu Aug 27 2015 03:03:30 GMT+0000 (Coordinated Universal Time)
8480b4da-d05d-457c-a6b8-99d1a64ecc05,49df69ab-c266-4d49-951c-031b16f7a31f,10103004-Project_Hall,Mon Jul 24 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Fri Jul 20 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouse (non-manufacturing),43566253,USD,archived,10103004,,,Tracy,CA,95376,US,America/Los_Angeles,New Construction,Design-Bid-Build,39f43f7d-1eee-11e3-89a6-02cc3afa57bd,Thu Jul 27 2017 17:28:43 GMT+0000 (Coordinated Universal Time),Thu Jul 27 2017 17:18:27 GMT+0000 (Coordinated Universal Time)
b9e80cd1-b2e9-40df-8e87-e3a7c4a5f325,49df69ab-c266-4d49-951c-031b16f7a31f,00-04724.276-000_JC_Johnston Commons,Fri Aug 25 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Aug 25 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Education Facility,1,USD,inactive,0276-000,,,,,,US,America/New_York,New Construction,,35932d9f-1eee-11e3-89a6-02cc3afa57bd,,Fri Aug 25 2017 15:08:36 GMT+0000 (Coordinated Universal Time)
86c79712-f6cc-4cd2-927f-3952a731ddbe,49df69ab-c266-4d49-951c-031b16f7a31f,00-05289.257-000_BH_Brumbaugh_Hall_VOID,Thu May 31 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Jul 13 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Dormitory,26000000,USD,archived,,,,,,,US,America/New_York,Renovation,Design-Bid,35932d9f-1eee-11e3-89a6-02cc3afa57bd,,Mon Feb 19 2018 15:22:20 GMT+0000 (Coordinated Universal Time)
5dda0b42-6d1b-43a5-8363-493cc30dd245,49df69ab-c266-4d49-951c-031b16f7a31f,sacCD,Tue Jul 03 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jul 31 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Convention Center,,USD,archived,,,,,,,US,America/New_York,,,,,Mon Jul 09 2018 13:05:36 GMT+0000 (Coordinated Universal Time)
84e04c6c-5659-457a-97bc-a894f3962488,49df69ab-c266-4d49-951c-031b16f7a31f,RGA_02_PRELIMINARY,Mon Jan 30 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 31 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Office,90000000,USD,archived,X0001,,,,,,US,America/New_York,New Construction,Design-Bid-Build,c90a5237-c3d5-11e2-a4be-02cc3afa57bd,Wed Jan 11 2017 01:02:53 GMT+0000 (Coordinated Universal Time),Tue Jan 10 2017 15:50:29 GMT+0000 (Coordinated Universal Time)
80c1bf07-0fd4-43be-8999-39ab64743faa,49df69ab-c266-4d49-951c-031b16f7a31f,2018-Annie_Malone_Children_&_Family_Service_Center,Mon Dec 31 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Dec 31 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Multi-Family Housing,1,USD,archived,2018_VDC,5355 Page Blvd.,,ST. LOUIS,MO,63113,US,America/Chicago,Renovation,Design-Bid-Build,f2898648-2a85-4166-9425-96bb33eaa6d4,Wed Dec 26 2018 18:50:34 GMT+0000 (Coordinated Universal Time),Wed Dec 26 2018 18:41:03 GMT+0000 (Coordinated Universal Time)
e2411da7-1cdc-49c5-ad27-f8b847e4dcda,49df69ab-c266-4d49-951c-031b16f7a31f,Couch Lab,,,Medical Laboratory,,USD,inactive,10104699,,,,,,US,America/New_York,,,,,Wed Nov 20 2019 18:53:02 GMT+0000 (Coordinated Universal Time)
c046304c-5c09-41a7-9244-17100f09fa64,49df69ab-c266-4d49-951c-031b16f7a31f,SNAPPER,Thu Aug 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouse (non-manufacturing),300000000,USD,active,00000,,,,,,US,America/New_York,New Construction,Design-Bid-Build,869871b3-ac33-4a98-ab47-0ede0ba28d1c,Fri Aug 16 2019 18:33:12 GMT+0000 (Coordinated Universal Time),Fri Aug 16 2019 18:31:22 GMT+0000 (Coordinated Universal Time)
a6ec381c-1d70-4128-8945-bb53f69714ed,49df69ab-c266-4d49-951c-031b16f7a31f,679_Michigan,Thu Aug 22 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Jun 18 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Retail,,USD,active,,,,,,,US,America/New_York,,,,Mon Aug 26 2019 18:56:02 GMT+0000 (Coordinated Universal Time),Thu Aug 22 2019 17:29:32 GMT+0000 (Coordinated Universal Time)
0adf1483-10f2-4585-8509-7ceee9bfd01c,49df69ab-c266-4d49-951c-031b16f7a31f,00001_PB_WUSTL Lab,Thu Jan 03 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Sat May 02 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Medical Laboratory,,USD,active,,,,,,,US,America/New_York,,,1f3be48b-1eef-11e3-89a6-02cc3afa57bd,Tue Jul 30 2019 02:32:05 GMT+0000 (Coordinated Universal Time),Thu Jan 03 2019 19:15:43 GMT+0000 (Coordinated Universal Time)
10125c6a-6d2c-4e90-829f-cddcf59d286a,49df69ab-c266-4d49-951c-031b16f7a31f,MWH 06,Sun Jan 19 2020 00:00:00 GMT+0000 (Coordinated Universal Time),,Manufacturing / Factory,250000000,USD,archived,10104627,,,,,,US,America/Los_Angeles,New Construction,Construction Management (CM) at Risk,869871b3-ac33-4a98-ab47-0ede0ba28d1c,,Tue Jan 14 2020 15:04:25 GMT+0000 (Coordinated Universal Time)
ded18734-bb5d-4cf0-b8e0-2f42ada7370b,49df69ab-c266-4d49-951c-031b16f7a31f,10104576_Emig Road,Mon Jul 15 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Wed May 20 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouse (non-manufacturing),13080108,USD,archived,10104576,Intersection of Woodland View Drive and Emig Road,,York,PA,17406,US,America/New_York,New Construction,Design-Bid,869871b3-ac33-4a98-ab47-0ede0ba28d1c,,Tue Jul 02 2019 15:14:39 GMT+0000 (Coordinated Universal Time)
457c926e-93b7-41ef-b260-29e6495bf46d,49df69ab-c266-4d49-951c-031b16f7a31f,00000_Connect_Church_Scanning,Mon Jun 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Jun 01 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Office,1,USD,active,12345,3536 E Sunshine St,Suite 142,Springfield,MO,65809,US,America/Chicago,Renovation,Construction Management (CM) at Risk,f2898648-2a85-4166-9425-96bb33eaa6d4,Tue Aug 27 2019 14:48:38 GMT+0000 (Coordinated Universal Time),Fri Jun 07 2019 14:52:02 GMT+0000 (Coordinated Universal Time)
4cd2d130-53d2-4100-8465-ad93019d1697,49df69ab-c266-4d49-951c-031b16f7a31f,00000_CENTENE_VDC_SYNC,Mon May 01 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Wed May 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Office,0,USD,active,,,,,,,US,America/New_York,,Design-Bid-Build,f2898648-2a85-4166-9425-96bb33eaa6d4,Mon Aug 26 2019 18:17:07 GMT+0000 (Coordinated Universal Time),Tue May 08 2018 18:46:17 GMT+0000 (Coordinated Universal Time)
0e539de7-01c9-4c36-a3c5-d63eb7509bd3,49df69ab-c266-4d49-951c-031b16f7a31f,0000_O'Hare,,,Airport,,USD,active,,,,,,,US,America/New_York,,,,Fri Feb 07 2020 14:21:06 GMT+0000 (Coordinated Universal Time),Thu Feb 06 2020 21:36:57 GMT+0000 (Coordinated Universal Time)
62024058-10a8-4d6d-b0d1-8817bfcaab95,49df69ab-c266-4d49-951c-031b16f7a31f,10102684_CENTENE - SD2A - EAST GARAGE,Fri Jun 15 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Jun 17 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Parking Structure / Garage,,USD,archived,,,,,,,US,America/New_York,,,,Mon Mar 18 2019 21:23:36 GMT+0000 (Coordinated Universal Time),Fri Jun 15 2018 17:44:05 GMT+0000 (Coordinated Universal Time)
b150a163-7aa7-4fdf-86bf-8070711e5f47,49df69ab-c266-4d49-951c-031b16f7a31f,00-05289.256-000 _TH_Tener_Hall,Thu May 31 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Jul 13 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Dormitory,26000000,USD,active,,,,,,,US,America/New_York,Renovation,Design-Bid,35932d9f-1eee-11e3-89a6-02cc3afa57bd,,Fri Feb 23 2018 19:49:23 GMT+0000 (Coordinated Universal Time)
65a5d3b0-9b2e-4f43-bb01-ca1655ad5383,49df69ab-c266-4d49-951c-031b16f7a31f,Clayco_St. Louis Office,Thu Feb 21 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Feb 23 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Office,,USD,active,,2199 Innerbelt Business Center Drive,,Saint Louis,MO,63114,US,America/New_York,,,,Tue Apr 23 2019 16:01:23 GMT+0000 (Coordinated Universal Time),Thu Feb 21 2019 19:34:21 GMT+0000 (Coordinated Universal Time)
e7cc3574-082c-4670-9999-7d30117c1487,49df69ab-c266-4d49-951c-031b16f7a31f,BF0104266_OTC-Center for Advanced Manufacturing,Thu Feb 21 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Feb 01 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Education Facility,,USD,archived,BF0104266,1001 E Chestnut Expy,,Springfield,MO,65802,US,America/New_York,,,,Thu Feb 21 2019 20:17:58 GMT+0000 (Coordinated Universal Time),Thu Feb 21 2019 20:13:55 GMT+0000 (Coordinated Universal Time)
8791978d-fea6-4d80-9b65-dbd9303e0e49,49df69ab-c266-4d49-951c-031b16f7a31f,00000_TEST ATG,Tue Apr 09 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Wed Apr 01 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Hotel / Motel,,USD,active,,,,,,,US,America/New_York,New Construction,,,Wed May 15 2019 15:43:25 GMT+0000 (Coordinated Universal Time),Tue Apr 09 2019 16:36:53 GMT+0000 (Coordinated Universal Time)
a2ce764d-35da-46ad-ae46-46283b5aab57,49df69ab-c266-4d49-951c-031b16f7a31f,10104119 - Lambert Air Cargo,Thu Mar 28 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Wed Apr 01 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Airport,0,USD,active,10104119,,,,,,US,America/New_York,Renovation,Design-Bid,c90a5237-c3d5-11e2-a4be-02cc3afa57bd,Wed Aug 14 2019 01:37:38 GMT+0000 (Coordinated Universal Time),Thu Mar 28 2019 15:47:56 GMT+0000 (Coordinated Universal Time)
ed37356d-b045-4271-aa8d-994699a1de1c,49df69ab-c266-4d49-951c-031b16f7a31f,10104578 - Cardinals Care Pagedale,Mon Apr 15 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Jun 03 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Recreation Building,204976,USD,active,10104578,Baerveldt Park,,St. Louis,MO,63133,US,America/New_York,New Construction,Design-Bid,03dc88ad-7eb0-48f5-8e12-859300f2a6c8,Thu Apr 11 2019 16:19:15 GMT+0000 (Coordinated Universal Time),Thu Apr 11 2019 15:58:37 GMT+0000 (Coordinated Universal Time)
b463d4fc-92ba-4035-96d3-523fa161172b,49df69ab-c266-4d49-951c-031b16f7a31f,00000_ATG Test,,,Convention Center,,USD,inactive,,,,,,,US,America/New_York,,,,,Thu Dec 12 2019 21:20:32 GMT+0000 (Coordinated Universal Time)
ee02247f-8c5f-4daf-9fbe-4035d193860b,49df69ab-c266-4d49-951c-031b16f7a31f,Test1,Thu Sep 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Fri Sep 20 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Convention Center,,USD,inactive,,,,,,,US,America/New_York,,,,,Thu Sep 05 2019 15:50:41 GMT+0000 (Coordinated Universal Time)
1d094a37-4a43-49d0-a535-745616fe39b5,49df69ab-c266-4d49-951c-031b16f7a31f,ORMC MOB & CC,Wed Apr 01 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 01 2115 00:00:00 GMT+0000 (Coordinated Universal Time),Hospitals & Health Treatment Buildings,72000000,USD,inactive,,707 E Main St,,Middletown,NY,10940,US,America/Chicago,,,,Tue Mar 06 2018 04:34:13 GMT+0000 (Coordinated Universal Time),Thu Aug 27 2015 03:02:45 GMT+0000 (Coordinated Universal Time)
495a7ec3-d4a2-4e57-bebd-50483e3c93e6,49df69ab-c266-4d49-951c-031b16f7a31f,17.0006.102 - 488 LaSalle Street - Hourly WeWork,,,Office,,USD,active,17.0006.102,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 19:21:47 GMT+0000 (Coordinated Universal Time)
75de1598-6a7c-4252-83fd-73272839e1eb,49df69ab-c266-4d49-951c-031b16f7a31f,17.0006.106 - 488 LaSalle CA Ventures Building Changes,,,Office,,USD,active,17.0006.106,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:10:09 GMT+0000 (Coordinated Universal Time)
13db03fa-2ba1-4160-a484-8342efa62385,49df69ab-c266-4d49-951c-031b16f7a31f,17.0006.ARC - 448 N LaSalle Street,,,Office,,USD,active,17.0006.ARC,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:11:07 GMT+0000 (Coordinated Universal Time)
04c3f24a-a627-478f-a831-4478d4f4c2bf,49df69ab-c266-4d49-951c-031b16f7a31f,18.0006.001 - 110 N Carpenter - St. Roch Market,,,Office,,USD,active,18.0006.001,,,,,,US,America/New_York,,,,Mon Feb 03 2020 14:58:56 GMT+0000 (Coordinated Universal Time),Mon Dec 02 2019 20:23:12 GMT+0000 (Coordinated Universal Time)
5c2fa55e-f7bb-4d89-937c-dde413e9c25e,49df69ab-c266-4d49-951c-031b16f7a31f,17.0013.ARC - Morton Salt Office Planning,,,Office,,USD,active,17.0013.ARC,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:18:26 GMT+0000 (Coordinated Universal Time)
812ac1aa-fc17-48d2-80d3-ad3948efb757,49df69ab-c266-4d49-951c-031b16f7a31f,17.0013.112 - Morton Salt Post-CD West Shed Analysis,,,Office,,USD,active,17.0013.112,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:17:17 GMT+0000 (Coordinated Universal Time)
6303dae7-aa97-4abd-bb72-5c96bb9b1250,49df69ab-c266-4d49-951c-031b16f7a31f,17.0018.INT - 600 W Chicago,,,Office,,USD,active,17.0018.INT,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:20:23 GMT+0000 (Coordinated Universal Time)
370e1da4-cd23-415d-a6c7-e18dfd524f63,49df69ab-c266-4d49-951c-031b16f7a31f,17.0013.109 - Morton Salt Hourly PD,,,Office,,USD,active,17.0013.109,,,,,,US,America/New_York,New Construction,,,,Mon Dec 02 2019 20:15:32 GMT+0000 (Coordinated Universal Time)
aaf8fc85-e859-4a20-991d-bf5f63f8d4a7,49df69ab-c266-4d49-951c-031b16f7a31f,18.0007.001 - May Street Condos,,,Office,,USD,active,18.0007.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:25:48 GMT+0000 (Coordinated Universal Time)
4c19b7e5-0110-40e5-ae3d-d59c846e98bc,49df69ab-c266-4d49-951c-031b16f7a31f,18.0039.001 - Clayco Corporate,,,Office,,USD,active,18.0039.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:30:39 GMT+0000 (Coordinated Universal Time)
75522a4a-5b26-4a87-94a8-5f7b1e4d8aaf,49df69ab-c266-4d49-951c-031b16f7a31f,18.0010.ARC - Hayden Penthouse C,,,Office,,USD,active,18.0010.ARC,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:28:55 GMT+0000 (Coordinated Universal Time)
97d190d2-a68b-448b-912b-bbe1084e97a7,49df69ab-c266-4d49-951c-031b16f7a31f,18.0039.002 - 35 East Wacker 27th Floor Revision,,,Office,,USD,active,18.0039.002,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:32:09 GMT+0000 (Coordinated Universal Time)
c75460d1-c6a3-4558-af29-0d5d07d853a9,49df69ab-c266-4d49-951c-031b16f7a31f,18.0039.003 - 35 East Wacker CRG Relocation,,,Office,,USD,active,18.0039.003,,,,,,US,America/New_York,,,,Thu Dec 12 2019 21:09:27 GMT+0000 (Coordinated Universal Time),Mon Dec 02 2019 20:35:58 GMT+0000 (Coordinated Universal Time)
a62063ba-a8c7-4d4c-bb40-1dd0af14c9b0,49df69ab-c266-4d49-951c-031b16f7a31f,18.0050.001 - LMC 2100 North Elston,,,Office,,USD,active,18.0050.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:46:20 GMT+0000 (Coordinated Universal Time)
ac748dc0-b72f-4014-85e1-97e0fc81d1d8,49df69ab-c266-4d49-951c-031b16f7a31f,18.0042.001 - Ebinger Elementary School,,,Office,,USD,active,18.0042.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:45:24 GMT+0000 (Coordinated Universal Time)
c574ff5d-2e7f-45f0-9d75-66785117e63c,49df69ab-c266-4d49-951c-031b16f7a31f,18.0050.105 - LMC 2100 North Elston Post CD VE,,,Office,,USD,active,18.0050.105,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:48:58 GMT+0000 (Coordinated Universal Time)
ab555a2f-b756-482f-b224-f43713739250,49df69ab-c266-4d49-951c-031b16f7a31f,18.0053.001 - The Sheridan at Oak Brook,,,Office,,USD,active,18.0053.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 20:50:20 GMT+0000 (Coordinated Universal Time)
4acfbf18-ae80-49ed-a5c1-36c349065261,49df69ab-c266-4d49-951c-031b16f7a31f,18.0057.001 - John Buck 151 North Franklin,,,Office,,USD,active,18.0057.001,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 21:02:18 GMT+0000 (Coordinated Universal Time)
468816ea-bdc5-4994-acc9-e580a90c616a,49df69ab-c266-4d49-951c-031b16f7a31f,19.0093.000 - The X Company Houston,,,Office,,USD,archived,19.0093.000,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 21:38:33 GMT+0000 (Coordinated Universal Time)
c1962506-c9b2-424f-8851-f00d6204814a,49df69ab-c266-4d49-951c-031b16f7a31f,19.0115.001 - Wrigleyville,,,Office,,USD,active,19.0115.001,,,,,,US,America/New_York,,,,Thu Feb 06 2020 15:38:47 GMT+0000 (Coordinated Universal Time),Mon Dec 02 2019 21:44:30 GMT+0000 (Coordinated Universal Time)
17d8bcd0-f987-4d17-8c13-27ffbb0077bb,49df69ab-c266-4d49-951c-031b16f7a31f,19.0109.000 - Burlington Vermont Mixed-use,,,Office,,USD,active,19.0109.000,,,,,,US,America/New_York,,,,,Mon Dec 02 2019 21:41:08 GMT+0000 (Coordinated Universal Time)
67b4c8e7-7942-4618-ad2e-e9e2902dc35c,49df69ab-c266-4d49-951c-031b16f7a31f,PreFlight Phoenix,Sun Nov 15 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Sep 29 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Parking Structure / Garage,14828842,USD,inactive,10101544,44 N. 44th Street,,Phoenix,AZ,85034,US,America/Denver,New Construction,Design-Build-Operate,39f43f7d-1eee-11e3-89a6-02cc3afa57bd,Sun Jul 09 2017 16:25:56 GMT+0000 (Coordinated Universal Time),Thu Aug 27 2015 03:03:34 GMT+0000 (Coordinated Universal Time)
58441570-d121-402a-8054-a30444b43f33,49df69ab-c266-4d49-951c-031b16f7a31f,10104505 - Blue Chemical,,,Government Building,,USD,archived,10104505,,,,,,US,America/New_York,New Construction,Design-Bid,869871b3-ac33-4a98-ab47-0ede0ba28d1c,,Mon Dec 02 2019 23:41:16 GMT+0000 (Coordinated Universal Time)
aef58cd7-7c39-4045-9bdc-3a888c59d5a2,49df69ab-c266-4d49-951c-031b16f7a31f,0000_Northwestern University,Sun Dec 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Demonstration Project,0,USD,active,0000,,,,,,US,America/New_York,Renovation,Design-Build-Operate,,Thu Dec 05 2019 22:49:41 GMT+0000 (Coordinated Universal Time),Wed Dec 04 2019 16:44:43 GMT+0000 (Coordinated Universal Time)
d3a206c6-fb52-41b3-8af0-29e88c2e1c80,49df69ab-c266-4d49-951c-031b16f7a31f,Project Oakmont - WABCO,Mon May 11 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Jan 01 2115 00:00:00 GMT+0000 (Coordinated Universal Time),default,8827901,USD,inactive,,Lincoln Patroit Boulevard,,North Charleston,SC,29418,US,America/New_York,,,39f43f7d-1eee-11e3-89a6-02cc3afa57bd,Wed Aug 09 2017 16:34:41 GMT+0000 (Coordinated Universal Time),Thu Aug 27 2015 03:02:52 GMT+0000 (Coordinated Universal Time)
d4166dc6-eec7-478b-9572-06a01d76f05d,49df69ab-c266-4d49-951c-031b16f7a31f,10103433-Dupont,Tue Feb 27 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Jun 13 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Warehouse (non-manufacturing),1854993,USD,inactive,10103433,2800 Center Drive,,DuPont,WA,98327,US,America/Los_Angeles,New Construction,Design-Bid,869871b3-ac33-4a98-ab47-0ede0ba28d1c,Wed Apr 25 2018 16:21:07 GMT+0000 (Coordinated Universal Time),Tue Feb 27 2018 17:05:07 GMT+0000 (Coordinated Universal Time)
e9557ed9-bffd-46ab-a98d-3c05b7f84cb5,49df69ab-c266-4d49-951c-031b16f7a31f,10102666_Pfizer,Mon Jan 02 2017 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Jan 07 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Medical Laboratory,170000000,USD,active,10102666,,,,,,US,America/Chicago,New Construction,Design-Build-Operate,1f3be48b-1eef-11e3-89a6-02cc3afa57bd,Mon Feb 10 2020 15:41:30 GMT+0000 (Coordinated Universal Time),Fri Nov 04 2016 16:02:18 GMT+0000 (Coordinated Universal Time)
