id,bim360_account_id,name,trade,category,address_line1,address_line2,city,state_or_province,postal_code,country,phone,website_url,description,erp_id,tax_id,status,created_at,project_size,user_size,custom_properties
33d64d19-3900-4132-b1f2-2dab2d5537c7,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:07:49 UTC 2a7ba8ff-1c49-4f51-b74e-18b57f4d6d7f,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:20 GMT+0000 (Coordinated Universal Time),1,,
cdff34be-0d6d-4ade-ae0f-8f1d5264096e,49df69ab-c266-4d49-951c-031b16f7a31f,Ametco Manufacturing Corporation,Other,Subcontractor,4326 Hamann Parkway,P.O. Box 1210,Willoughby,OH,44096,US,440-951-4300,,,,,,Thu Aug 27 2015 02:38:03 GMT+0000 (Coordinated Universal Time),1,0,
0eef55b3-fb42-440e-84fa-733512a829cb,49df69ab-c266-4d49-951c-031b16f7a31f,"Benton-Stahl, Inc.",Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:30 GMT+0000 (Coordinated Universal Time),1,0,
d2e1275f-38fd-4dd3-b1fe-d8ad70ea8fc7,49df69ab-c266-4d49-951c-031b16f7a31f,Door and Hardware Openings Inc,Other,Subcontractor,PO Box 22322,,Tampa,FL,33622,US,813-514-9190,,Door and Hardware Openings Inc,,,,Thu Aug 27 2015 02:37:12 GMT+0000 (Coordinated Universal Time),2,0,
7bb0fd9a-f43b-4661-a257-07c8ea3c0f4a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:08:32 UTC f8342796-25fc-4d5b-b460-0f6ccd595458,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:22 GMT+0000 (Coordinated Universal Time),1,,
c09201f9-1f59-47fa-9b10-827cb877d3af,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:08:42 UTC 1a65dd5f-fb95-431e-a4e6-12d0ec949416,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:45 GMT+0000 (Coordinated Universal Time),1,,
7cbf7693-2a40-471f-badc-58f596670792,49df69ab-c266-4d49-951c-031b16f7a31f,McAnany Construction Co.,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:16 GMT+0000 (Coordinated Universal Time),6,0,
18f11aad-c20a-411c-8fc1-0bced5766528,49df69ab-c266-4d49-951c-031b16f7a31f,George L Wilson,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:45 GMT+0000 (Coordinated Universal Time),1,0,
d0be335e-0ec3-401f-a142-88d6c297bc9e,49df69ab-c266-4d49-951c-031b16f7a31f,"SCI Engineering, Inc.",Other,Subcontractor,650 Pierce Boulevard,,O'Fallon,IL,62269,US,618-624-6969,www.sciengineering.com,,,,,Thu Aug 27 2015 02:37:10 GMT+0000 (Coordinated Universal Time),2,0,
764b5fd3-2f40-4fd1-8cd4-24f10ec4ba46,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:04:00 UTC 63e6f9a8-4214-4e06-8a4c-b978017f6d1b,Other,Subcontractor,200 East Park Street,PO Box 407,Edwardsville,IL,62025,US,618-692-7535,,,,,deleted,Thu Aug 27 2015 02:37:40 GMT+0000 (Coordinated Universal Time),1,,
d58aa581-2807-4af4-b062-5c64b830284d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:08:59 UTC 220ad03b-5039-43b2-be81-5f123e7dc320,Other,Subcontractor,"Opelika, AL",,Opelika,AL,36804,US,334-745-3571,,,,,deleted,Thu Aug 27 2015 02:37:23 GMT+0000 (Coordinated Universal Time),1,,
36f703ee-dcbc-4ed5-8a9c-1d6711dd8f96,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:09:03 UTC faf0165e-e7cd-4f9e-861a-bd73d3d38a4e,Other,Subcontractor,2602 Pass Road,,Biloxi,MS,39534,US,228-385-5500,,,,,deleted,Thu Aug 27 2015 02:37:25 GMT+0000 (Coordinated Universal Time),1,,
6d03fd47-801c-4aef-bfda-bc5a8f697824,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:09:37 UTC 6c1406aa-d336-4098-a3cd-0977459b5d17,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:47 GMT+0000 (Coordinated Universal Time),1,,
af4eac4d-8c9c-4a3a-9d38-75403ae030b8,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:09:46 UTC 90ba16a8-3c60-440c-98f5-6dc445df2cdf,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:05 GMT+0000 (Coordinated Universal Time),1,,
6b96d034-2ee8-48e6-b9f0-798c37f13d3a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:11:11 UTC d99fa3fe-5116-4068-9cbd-6a4422271fa8,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:53 GMT+0000 (Coordinated Universal Time),1,,
426ed661-f24b-40ff-88a4-6c9e2d064c09,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:12:07 UTC 253ea007-9fb8-48d9-b568-f6747e4a0fc1,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:28 GMT+0000 (Coordinated Universal Time),1,,
72400ac6-a5f4-49e0-8503-4ef63654dfef,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:12:28 UTC 2d04f46f-09ae-4eec-ae6e-e9c91b420737,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:32 GMT+0000 (Coordinated Universal Time),1,,
82f8c859-ed93-4b83-8eba-2a670065182a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:06:09 UTC e6f2a823-5c41-4f8c-ba57-dc0501de7341,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:36 GMT+0000 (Coordinated Universal Time),1,,
54f747d6-ab76-46f2-aced-264b23aa8a8e,49df69ab-c266-4d49-951c-031b16f7a31f,"Fire Tech, LLC",Other,Subcontractor,"1353 Baur Blvd, Suite 1901",,St. Louis,MO,63132,US,314-292-6250,,,,,,Thu Aug 27 2015 02:37:07 GMT+0000 (Coordinated Universal Time),10,0,
4c15d762-9e17-476a-8efb-dc6fd1afb2be,49df69ab-c266-4d49-951c-031b16f7a31f,LB Hall,Fire Suppression,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:39 GMT+0000 (Coordinated Universal Time),1,0,
0a2d6d44-7850-48d8-a3b5-36e4cf5c78a6,49df69ab-c266-4d49-951c-031b16f7a31f,Commercial Door and Hardware,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:17 GMT+0000 (Coordinated Universal Time),3,0,
bf575e7f-5bee-46a2-9dbc-342a97567ce1,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:12:44 UTC 2c3821a6-cc91-439f-bebd-064970f205cc,Other,Subcontractor,610 Klondyke Rd,,Long Beach,MS,39560,US,228-863-6072,,,,,deleted,Thu Aug 27 2015 02:38:01 GMT+0000 (Coordinated Universal Time),4,,
6165d3a8-9391-4122-aec1-6ccda03489d2,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:12:50 UTC 23ce6e35-cb50-4b14-b40b-df61f26e2348,Other,Subcontractor,11324 Dye Rd,,Gulfport,MS,39503,US,228-831-0475,,,,,deleted,Thu Aug 27 2015 02:37:59 GMT+0000 (Coordinated Universal Time),2,,
cc4c4959-72fe-474a-b75a-2abd15afd27d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:12:56 UTC 3fde28c9-43ba-4346-9896-9eca193923ff,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:12 GMT+0000 (Coordinated Universal Time),1,,
ec44255d-f31c-4b2b-98f8-1cf782909925,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:07 UTC 55b8de43-4571-4525-b0e6-e45eda7756dc,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:18 GMT+0000 (Coordinated Universal Time),2,,
4aac2330-46f7-477c-b4d4-ba07d1f521c7,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:13 UTC a64b87aa-f4c1-479e-a094-5aa8a3c5b087,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:21 GMT+0000 (Coordinated Universal Time),1,,
d34bbab7-f6f0-4ebb-a56e-7ca881b4c8d5,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:27 UTC cf09bed1-5576-4a7d-8c4d-1c9e6e8e2675,Caulking/Sealants,Subcontractor,P.O. Box 72306,131 Willow Street,Roselle,IL,60172,US,,,,,,deleted,Thu Aug 27 2015 02:37:33 GMT+0000 (Coordinated Universal Time),1,,
b517d471-cf93-42d8-b5c0-daafc18276f0,49df69ab-c266-4d49-951c-031b16f7a31f,"TayCon Building Technologies, Inc.",Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:48 GMT+0000 (Coordinated Universal Time),2,0,
f218b8ce-8516-4bec-a9c1-bcb1f6c9effa,49df69ab-c266-4d49-951c-031b16f7a31f,Grunau Company,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:43 GMT+0000 (Coordinated Universal Time),2,1,
6ba14604-1faa-497d-8bc0-6b735e00eecd,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:32 UTC 3497a825-877a-457e-8557-4637349865da,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:09 GMT+0000 (Coordinated Universal Time),2,,
7e54e6df-3bdf-4348-b3d4-4076baf1c49c,49df69ab-c266-4d49-951c-031b16f7a31f,W.L. Hall Company,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:07 GMT+0000 (Coordinated Universal Time),1,0,
ec984920-f194-4b3f-912c-01cb1ef64891,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:37 UTC 9cd1bc46-db2e-441d-a9d1-b2bc2c72b40e,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:11 GMT+0000 (Coordinated Universal Time),1,,
28a9bb98-a1fe-4dde-a735-05caccd917b4,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:44 UTC 8d8d17ae-4e93-4d81-9302-efeb094a17f1,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:51 GMT+0000 (Coordinated Universal Time),1,,
b86dadb4-a18a-4065-80ab-f0318e91d8f5,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:54 UTC bda3811e-55c3-4cc8-aab9-e7d133c08d98,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:48 GMT+0000 (Coordinated Universal Time),1,,
237c3ba8-8b46-44a6-b6bf-9e26e4fb116a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:13:59 UTC f18eefac-9e85-4dac-beaf-436912f379eb,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:30 GMT+0000 (Coordinated Universal Time),1,,
c984e90d-2c4d-47d8-8e18-4f3718e999c7,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:14:30 UTC c7f9d4d5-c922-44d3-b46a-4beb39cf8597,Other,Subcontractor,1820 Old Spanish Trail,,Guatier,MS,39553,US,228-497-6462,,,,,deleted,Thu Aug 27 2015 02:37:23 GMT+0000 (Coordinated Universal Time),1,,
0336f46d-851e-4a58-a9f6-f5d0173c4a3d,49df69ab-c266-4d49-951c-031b16f7a31f,Davey Resource Group,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:34 GMT+0000 (Coordinated Universal Time),1,0,
9226d8da-93ff-432f-95b4-c68aee93c6e9,49df69ab-c266-4d49-951c-031b16f7a31f,Penhall,Demolition,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:05 GMT+0000 (Coordinated Universal Time),1,0,
b985de4d-c59d-40ad-af03-60bc2640720e,49df69ab-c266-4d49-951c-031b16f7a31f,County Fixture Company,06,Subcontractor,12 Industrial Drive,PO Box 208,Pacific,MO,63069,US,636-271-6989,,County Fixture Company,,,,Thu Aug 27 2015 02:37:33 GMT+0000 (Coordinated Universal Time),1,0,
54ff73b8-0876-4afd-901b-c04d80618b88,49df69ab-c266-4d49-951c-031b16f7a31f,Ferro Products,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:41 GMT+0000 (Coordinated Universal Time),1,0,
1b8fb2d8-82d9-4243-876f-ea77ff9cc9d8,49df69ab-c266-4d49-951c-031b16f7a31f,"Roman Electric Company, Inc.",Electrical,Subcontractor,640 S 70th St,,Milwaukee,WI,53214,US,262-886-3742,,,,,,Thu Aug 27 2015 02:38:22 GMT+0000 (Coordinated Universal Time),1,0,
f363c6a9-1cec-4d71-a206-ed29a63e81eb,49df69ab-c266-4d49-951c-031b16f7a31f,Subcontractor Test 2,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:20 GMT+0000 (Coordinated Universal Time),1,0,
3bfb9864-9f6e-4720-87a6-31accb0a25e7,49df69ab-c266-4d49-951c-031b16f7a31f,Wolff Landscape Architecture,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:14 GMT+0000 (Coordinated Universal Time),1,0,
97f03b8d-0381-4a6d-a7bb-cd8a6f4b1598,49df69ab-c266-4d49-951c-031b16f7a31f,Precision Builders & Associates,Casework,Subcontractor,,,,,,US,,,"Carpentry Install, Resysta Decking",,,,Thu Aug 27 2015 02:38:10 GMT+0000 (Coordinated Universal Time),4,0,
db31f2f5-054f-4b50-b40d-c43f36b11edc,49df69ab-c266-4d49-951c-031b16f7a31f,Giffin Interior & Fixture,Casework,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:08 GMT+0000 (Coordinated Universal Time),5,0,
a8a72463-5c95-485b-9d23-df6166abc25d,49df69ab-c266-4d49-951c-031b16f7a31f,Hetzel Tile & Marble,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:39 GMT+0000 (Coordinated Universal Time),1,0,
a27fcf98-fa3e-4a7c-9ef1-495b2396b8a0,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:14:35 UTC 9e0a7d66-b461-48b4-9fcb-a3fb20801068,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:12 GMT+0000 (Coordinated Universal Time),1,,
a1dac26d-0345-4474-b0bc-305caba859c3,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:14:47 UTC f610140b-7e39-40ab-a136-2552d57684d3,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:26 GMT+0000 (Coordinated Universal Time),2,,
c92dbe90-2a3e-43ca-87f9-fd191e52d8c0,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:14:53 UTC 16c341d7-9f61-4605-91bd-359cc079e876,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:26 GMT+0000 (Coordinated Universal Time),1,,
53da0ca2-1d12-4759-800e-f50bece46165,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:15:25 UTC 4d6862b4-1f90-4e5a-aa8b-dee03fa4921b,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:14 GMT+0000 (Coordinated Universal Time),1,,
5202266a-bc2f-4395-8940-a72143051de4,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:15:31 UTC c138d3fb-220e-47ad-bf4e-950cb0b9406a,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:34 GMT+0000 (Coordinated Universal Time),1,,
92872a5c-e9e5-419e-8c72-6db28ccc87e9,49df69ab-c266-4d49-951c-031b16f7a31f,Haberberger Mechanical Contractors,Other,Subcontractor,9744 Pauline Avenue,,St. Louis,MO,63123,US,314-631-3324,www.haberbergerinc.com,,,,,Thu Aug 27 2015 02:38:47 GMT+0000 (Coordinated Universal Time),1,0,
8e34762e-9865-4c44-a94f-dad516556150,49df69ab-c266-4d49-951c-031b16f7a31f,"The Edge Student Housing, LLC",Other,Subcontractor,7700 Forsyth Boulevard,,Clayton,MO,63105,US,,,,,,,Thu Aug 27 2015 02:38:03 GMT+0000 (Coordinated Universal Time),1,0,
f3d7e80d-6c99-462d-aa59-5816d5b10ff2,49df69ab-c266-4d49-951c-031b16f7a31f,"Midwest Engineering Services, Inc",Other,Subcontractor,821 Corporate Court,Suite 102,Waukesha,WI,53189,US,262-521-2125,,,,,,Thu Aug 27 2015 02:38:44 GMT+0000 (Coordinated Universal Time),2,0,
f5c72c55-b1c8-4142-aab4-b563e5cffdb4,49df69ab-c266-4d49-951c-031b16f7a31f,"Jim Taylor, Inc",Roofing,Subcontractor,1127 East B Street,,Belleville,IL,62220,US,618 266 2424,,,,,,Thu Aug 27 2015 02:38:36 GMT+0000 (Coordinated Universal Time),2,0,
62426612-c5f5-4c26-a674-29bd82a0af28,49df69ab-c266-4d49-951c-031b16f7a31f,HCT,Data,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:51 GMT+0000 (Coordinated Universal Time),1,0,
fab6a578-6a4b-4b94-a51d-9cadab99617b,49df69ab-c266-4d49-951c-031b16f7a31f,"Welch & Mitchell, Inc.",Other,Subcontractor,10870 Benson Street,Suite 2170,Overland Park,KS,66210,US,913-544-1627,,,,,,Thu Aug 27 2015 02:38:07 GMT+0000 (Coordinated Universal Time),1,0,
3e8d34df-48d2-40de-a63d-3e455b19a49f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:16:34 UTC 4e7d7a61-fe56-440b-a442-defc29a4e387,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:31 GMT+0000 (Coordinated Universal Time),1,,
bb73bf13-662a-4ea9-aa22-ac91292a52ac,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:18:03 UTC 96c20bbe-4888-46bf-bb10-47cc0dd0c908,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:34 GMT+0000 (Coordinated Universal Time),1,,
32bb20f1-a952-4bb4-b22b-d82bdbc5bf36,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:18:24 UTC bf79064f-a4cb-46d6-b82a-0b17f6ed6b6e,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:41 GMT+0000 (Coordinated Universal Time),1,,
dc6ae723-539b-4128-a409-0e72e163f7e8,49df69ab-c266-4d49-951c-031b16f7a31f,POW Glass,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:33 GMT+0000 (Coordinated Universal Time),1,0,
a10c6e0c-c891-4b6b-ac0c-1d348eb51a22,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:19:07 UTC 205c11ae-63db-4343-aaa8-18257a992ccb,Other,Subcontractor,21 Alex Place,,Picayune,MS,39466,US,601-798-0827,,,,,deleted,Thu Aug 27 2015 02:37:59 GMT+0000 (Coordinated Universal Time),2,,
b199edde-b740-42cf-a117-a83336c2c1f2,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:19:20 UTC b7ce94db-303e-4087-a0c8-d9ac599a3fac,Other,Subcontractor,6075 Baumgartner Industrial,,St. Louis,Mo,63129,US,314-845-1840,,M & H Waterjet Solutions,,,deleted,Thu Aug 27 2015 02:37:35 GMT+0000 (Coordinated Universal Time),1,,
4b498187-970e-487c-b52d-bd76b4a5940d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:19:26 UTC 7d190dfc-d358-4502-b808-841d16e510bb,Other,Subcontractor,5922 South Broadway,,St. Louis,MO,63111,US,314-481-4111,,Maxim Construction,,,deleted,Thu Aug 27 2015 02:37:35 GMT+0000 (Coordinated Universal Time),1,,
be2057a4-d395-462a-ad1c-b1ab041a7784,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:19:31 UTC 9c85e901-0b7a-49b3-b1f1-46f2e16f0e8b,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:47 GMT+0000 (Coordinated Universal Time),1,,
5e31a03f-636f-4d46-8ffc-c640452f2ec5,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:19:38 UTC fd696578-32ff-490c-8555-96c3de0b93f6,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:47 GMT+0000 (Coordinated Universal Time),1,,
97ed5a96-0049-452c-8345-f549d67dde19,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:25:03 UTC 45e74e7c-64ec-459a-92d8-28712fe0d415,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:50 GMT+0000 (Coordinated Universal Time),1,,
d3a9ff87-eecb-4882-a1a8-8cb73d78fd4a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:25:20 UTC c456998c-24bd-439c-8f39-ca2ee6dc7b51,Casework,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:32 GMT+0000 (Coordinated Universal Time),1,,
ad24708a-b059-49a8-8eae-ae2d4b2b80eb,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 21:08:11 UTC a05a2a68-3db6-419a-9be9-0f415e91e79b,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:32 GMT+0000 (Coordinated Universal Time),1,,
fdb55a61-4d70-48cf-8a6e-86423a0092e3,49df69ab-c266-4d49-951c-031b16f7a31f,Gordon Energy and Drainage,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:15 GMT+0000 (Coordinated Universal Time),5,0,
25acba00-7ce5-4c18-be06-5bbf948b5f6e,49df69ab-c266-4d49-951c-031b16f7a31f,"Canterbury Enterprises, LLC",Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:10 GMT+0000 (Coordinated Universal Time),1,0,
72813164-2f62-4d2b-8278-abe34d978d98,49df69ab-c266-4d49-951c-031b16f7a31f,Hill Brothers Construction,Other,Subcontractor,PO Box 1373,,Platte City,MO,34079,US,816-330-3600,www.hilldirt.com,,,,,Thu Aug 27 2015 02:38:15 GMT+0000 (Coordinated Universal Time),4,0,
3d2c4905-290f-45e1-8abc-553b04f5dc7c,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:14:21 UTC f9908902-6ee8-478f-8965-d0640271ef9c,Other,Subcontractor,7925 Director Dr.,,Baton Rouge,LA,70817,US,225-247-1543,,Financial Systems Group,,,deleted,Thu Aug 27 2015 02:37:57 GMT+0000 (Coordinated Universal Time),1,,
f3cbc190-0ae5-48e5-aeb0-8365f3d2c5e9,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:25:33 UTC 45899033-897a-4145-b3ff-178114ba7dc5,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:30 GMT+0000 (Coordinated Universal Time),1,,
c08f5cad-e374-439e-98a9-2fcb167d7c22,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:25:39 UTC e0d06af0-57e8-485b-8d96-fa3880650877,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:05 GMT+0000 (Coordinated Universal Time),1,,
f4328dd8-8d55-401f-b69f-a944f8112398,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:25:51 UTC ec5732e1-9ff2-42a3-968f-b787bb203fa3,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:50 GMT+0000 (Coordinated Universal Time),1,,
a61e5b09-d54e-439d-9984-20f598c67f58,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:26:02 UTC 1194cf2a-b070-4578-b141-e9388d18fc72,Paint,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:11 GMT+0000 (Coordinated Universal Time),1,,
1b3d2f72-5a31-4c56-883c-08f8c801c4cc,49df69ab-c266-4d49-951c-031b16f7a31f,A. W. Oakes,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:37:42 GMT+0000 (Coordinated Universal Time),1,2,
ea963b57-606d-4479-8c2f-8ef3f7c89386,49df69ab-c266-4d49-951c-031b16f7a31f,ICON Services,Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:39:03 GMT+0000 (Coordinated Universal Time),2,0,
b11587de-68dc-4c1d-94c2-9eaaad551d5b,49df69ab-c266-4d49-951c-031b16f7a31f,Premier Civil Engineering,Other,Subcontractor,308 TCW Court,,Lake St. Louis,MO,63367,US,636-938-1632,,,,,,Thu Aug 27 2015 02:38:19 GMT+0000 (Coordinated Universal Time),1,0,
af0af942-11ee-4c8a-bc06-ce517f0e6963,49df69ab-c266-4d49-951c-031b16f7a31f,"Sheet Metal Supply, LTD",Other,Subcontractor,,,,,,US,,,,,,,Thu Aug 27 2015 02:38:13 GMT+0000 (Coordinated Universal Time),1,0,
4b9b2264-96a8-451a-bbbf-63c6b8c5996f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:26:28 UTC 299a6fab-3689-48d4-ba73-c11f0cf2bd28,Other,Subcontractor,210 Front Avenue SW,,Grand Rapids,MI,49504,US,616-224-7707,www.feyenzylstra.com,26,,,deleted,Thu Aug 27 2015 02:38:26 GMT+0000 (Coordinated Universal Time),2,,
4f6fcb91-3274-401f-bc49-1c2ec70b9d56,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:26:38 UTC 9a952b5e-982f-4a35-9388-415065eb344d,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:06 GMT+0000 (Coordinated Universal Time),1,,
8a90767a-2a1c-4a0c-95b2-a53b17618745,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:27:44 UTC c584baf4-df71-4d99-b9e0-cca6938265a1,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:37 GMT+0000 (Coordinated Universal Time),1,,
57406796-ba04-43fe-9419-e9e680988de9,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:27:49 UTC 7b6bb219-074f-40e9-83da-8b6db3ef7928,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:38:37 GMT+0000 (Coordinated Universal Time),1,,
2111ba45-4793-4516-b404-8f9c95068cce,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:10:23 UTC 640ac614-b87b-43c9-84a7-b71cf9fd4c2a,Other,Subcontractor,,,,,,US,,,,,,deleted,Thu Aug 27 2015 02:37:53 GMT+0000 (Coordinated Universal Time),1,,
